dataset,stem,n_residues,model,mode,predictor,neff_tier,fold_verdict,seq_leakage,msa_neff,length,range,cut,precision,n_candidate,n_true,n_top,eval_set
foldbench_monomer,9iuh_A,411,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.5,2415,54,54,eval-test
foldbench_monomer,9iuh_A,411,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9367734952233047,2415,54,2415,eval-test
foldbench_monomer,9iuh_A,411,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.09002433090024331,4722,73,411,eval-test
foldbench_monomer,9iuh_A,411,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.14634146341463414,4722,73,205,eval-test
foldbench_monomer,9iuh_A,411,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.23170731707317074,4722,73,82,eval-test
foldbench_monomer,9iuh_A,411,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.2602739726027397,4722,73,73,eval-test
foldbench_monomer,9iuh_A,411,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8635057767615366,4722,73,4722,eval-test
foldbench_monomer,9iuh_A,411,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.21897810218978103,75078,330,411,eval-test
foldbench_monomer,9iuh_A,411,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.32195121951219513,75078,330,205,eval-test
foldbench_monomer,9iuh_A,411,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.5,75078,330,82,eval-test
foldbench_monomer,9iuh_A,411,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.24848484848484848,75078,330,330,eval-test
foldbench_monomer,9iuh_A,411,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.944772861055571,75078,330,75078,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.14335664335664336,28685,224,286,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.1958041958041958,28685,224,143,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.3333333333333333,28685,224,57,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.16517857142857142,28685,224,224,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.87646182181632,28685,224,28685,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.08041958041958042,1413,27,286,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.14685314685314685,1413,27,143,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.3157894736842105,1413,27,57,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.37037037037037035,1413,27,27,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9365881032547699,1413,27,1413,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.07342657342657342,2718,36,286,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.09090909090909091,2718,36,143,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.15789473684210525,2718,36,57,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.2222222222222222,2718,36,36,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8831199768000662,2718,36,2718,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.07692307692307693,24554,161,286,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.0979020979020979,24554,161,143,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.10526315789473684,24554,161,57,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.08695652173913043,24554,161,161,eval-test
foldbench_monomer,9j0v_A,286,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.8636567918756859,24554,161,24554,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.40782122905027934,12720,176,179,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.5730337078651685,12720,176,89,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.6285714285714286,12720,176,35,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.4090909090909091,12720,176,176,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.9187340108273423,12720,176,12720,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.15083798882681565,939,31,179,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.25842696629213485,939,31,89,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.5142857142857142,939,31,35,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.5161290322580645,939,31,31,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9301904220548529,939,31,939,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.11173184357541899,1770,23,179,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.15730337078651685,1770,23,89,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.22857142857142856,1770,23,35,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.2608695652173913,1770,23,23,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.9557004554391378,1770,23,1770,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.3128491620111732,10011,122,179,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.5056179775280899,10011,122,89,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.7142857142857143,10011,122,35,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.4344262295081967,10011,122,122,eval-test
foldbench_monomer,9jq9_A,179,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.9059963131745987,10011,122,10011,eval-test
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.4074074074074074,2420,64,81,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.6,2420,64,40,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.6875,2420,64,16,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.5,2420,64,64,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.9651355581494058,2420,64,2420,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.14814814814814814,393,12,81,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.25,393,12,40,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.5,393,12,16,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.5833333333333334,393,12,12,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9708005249343833,393,12,393,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.12345679012345678,678,11,81,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.225,678,11,40,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.3125,678,11,16,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.45454545454545453,678,11,11,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.9739675616737086,678,11,678,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.30864197530864196,1349,41,81,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.5,1349,41,40,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.625,1349,41,16,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.4878048780487805,1349,41,41,eval-val
foldbench_monomer,7pv5_A,81,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.9592283881554412,1349,41,1349,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.19591836734693877,27730,241,245,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.2786885245901639,27730,241,122,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.40816326530612246,27730,241,49,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.1991701244813278,27730,241,241,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.8475615066849072,27730,241,27730,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.10612244897959183,1395,34,245,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.19672131147540983,1395,34,122,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.32653061224489793,1395,34,49,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.38235294117647056,1395,34,34,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9225050784457796,1395,34,1395,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.11836734693877551,2682,42,245,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.1557377049180328,2682,42,122,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.24489795918367346,2682,42,49,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.2619047619047619,2682,42,42,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8938356782106782,2682,42,2682,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.11020408163265306,23653,165,245,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.14754098360655737,23653,165,122,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.14285714285714285,23653,165,49,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.13333333333333333,23653,165,165,eval-val
foldbench_monomer,7qp5_A,245,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.81607758442738,23653,165,23653,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.353887399463807,57970,347,373,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.478494623655914,57970,347,186,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.6621621621621622,57970,347,74,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.3631123919308357,57970,347,347,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.9650796359382793,57970,347,57970,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.13941018766756033,2025,57,373,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.23655913978494625,2025,57,186,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.4189189189189189,2025,57,74,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.45614035087719296,2025,57,57,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9444890172585937,2025,57,2025,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.1447721179624665,3942,64,373,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.1989247311827957,3942,64,186,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.2972972972972973,3942,64,74,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.328125,3942,64,64,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.9500064466219701,3942,64,3942,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.2546916890080429,52003,226,373,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.3763440860215054,52003,226,186,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.5675675675675675,52003,226,74,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.3495575221238938,52003,226,226,eval-val
foldbench_monomer,7qsj_A,373,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.961486769076576,52003,226,52003,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.23684210526315788,528,24,38,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.15789473684210525,528,24,19,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.2857142857142857,528,24,7,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.20833333333333334,528,24,24,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.7801752645502645,528,24,528,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.13157894736842105,177,7,38,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.15789473684210525,177,7,19,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.0,177,7,7,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.0,177,7,7,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.8029411764705882,177,7,177,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.21052631578947367,246,10,38,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.2631578947368421,246,10,19,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.2857142857142857,246,10,7,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.2,246,10,10,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.9076271186440678,246,10,246,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.07894736842105263,105,7,38,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.05263157894736842,105,7,19,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.14285714285714285,105,7,7,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.14285714285714285,105,7,7,eval-val
foldbench_monomer,7t9r_A,38,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.5816326530612245,105,7,105,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.07352941176470588,7021,114,136,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.1323529411764706,7021,114,68,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.2222222222222222,7021,114,27,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.08771929824561403,7021,114,114,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.8066225720664771,7021,114,7021,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.04411764705882353,693,13,136,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.07352941176470588,693,13,68,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.07407407407407407,693,13,27,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.15384615384615385,693,13,13,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.7309389140271493,693,13,693,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.09558823529411764,1278,24,136,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.14705882352941177,1278,24,68,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.2222222222222222,1278,24,27,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.20833333333333334,1278,24,24,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8584197235513026,1278,24,1278,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.07352941176470588,5050,77,136,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.058823529411764705,5050,77,68,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.0,5050,77,27,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.06493506493506493,5050,77,77,eval-val
foldbench_monomer,7tlh_A,136,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.8062106805320157,5050,77,5050,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.3920704845814978,23436,201,227,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.4690265486725664,23436,201,113,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.6666666666666666,23436,201,45,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.4079601990049751,23436,201,201,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.972487251712173,23436,201,23436,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.13656387665198239,1281,34,227,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.20353982300884957,1281,34,113,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.37777777777777777,1281,34,45,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.4411764705882353,1281,34,34,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9492075097881976,1281,34,1281,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.14096916299559473,2454,33,227,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.23008849557522124,2454,33,113,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.4666666666666667,2454,33,45,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.5151515151515151,2454,33,33,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.9796790707571377,2454,33,2454,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.3039647577092511,19701,134,227,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.4247787610619469,19701,134,113,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.6,19701,134,45,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.39552238805970147,19701,134,134,eval-val
foldbench_monomer,7tjb_A,227,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.9710413283406649,19701,134,19701,eval-val
foldbench_monomer,7uba_A,213,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.22065727699530516,16486,208,213,eval-val
foldbench_monomer,7uba_A,213,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.36792452830188677,16486,208,106,eval-val
