dataset,stem,n_residues,model,mode,predictor,neff_tier,fold_verdict,seq_leakage,msa_neff,length,range,cut,precision,n_candidate,n_true,n_top,eval_set
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9368568374325443,5460,43,5460,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,short,L,0.03636363636363636,609,4,110,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,short,L/2,0.05454545454545454,609,4,55,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,short,L/5,0.045454545454545456,609,4,22,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,short,R,0.0,609,4,4,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,short,AUC,0.918388429752066,609,4,609,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,medium,L,0.09090909090909091,1110,15,110,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.12727272727272726,1110,15,55,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.18181818181818182,1110,15,22,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,medium,R,0.13333333333333333,1110,15,15,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.9269710806697109,1110,15,1110,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,long,L,0.10909090909090909,3741,24,110,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,long,L/2,0.18181818181818182,3741,24,55,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,long,L/5,0.18181818181818182,3741,24,22,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,long,R,0.16666666666666666,3741,24,24,teacher-fit
afdb,AF-A0A519N498-F1,110,sparsa,single_seq,pair_network,,,,,,long,AUC,0.9406443368307775,3741,24,3741,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,all,L,0.30120481927710846,3003,47,83,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,all,L/2,0.4146341463414634,3003,47,41,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,all,L/5,0.3125,3003,47,16,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,all,R,0.44680851063829785,3003,47,47,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9120540984078542,3003,47,3003,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,short,L,0.13253012048192772,447,14,83,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,short,L/2,0.21951219512195122,447,14,41,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,short,L/5,0.5625,447,14,16,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,short,R,0.5,447,14,14,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9061365885846255,447,14,447,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,medium,L,0.13253012048192772,786,17,83,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.1951219512195122,786,17,41,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.25,786,17,16,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,medium,R,0.29411764705882354,786,17,17,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.8823146944083226,786,17,786,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,long,L,0.14457831325301204,1770,16,83,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,long,L/2,0.21951219512195122,1770,16,41,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,long,L/5,0.5,1770,16,16,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,long,R,0.5,1770,16,16,teacher-fit
afdb,AF-A0A7U2QDA0-F1,83,sparsa,single_seq,pair_network,,,,,,long,AUC,0.9507375997719498,1770,16,1770,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,all,L,0.19696969696969696,1830,36,66,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,all,L/2,0.30303030303030304,1830,36,33,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,all,L/5,0.5384615384615384,1830,36,13,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,all,R,0.2777777777777778,1830,36,36,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9142976588628762,1830,36,1830,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,short,L,0.10606060606060606,345,7,66,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,short,L/2,0.18181818181818182,345,7,33,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,short,L/5,0.3076923076923077,345,7,13,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,short,R,0.42857142857142855,345,7,7,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9725274725274725,345,7,345,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,medium,L,0.09090909090909091,582,6,66,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.15151515151515152,582,6,33,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.3076923076923077,582,6,13,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,medium,R,0.6666666666666666,582,6,6,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.9800347222222223,582,6,582,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,long,L,0.10606060606060606,903,23,66,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,long,L/2,0.12121212121212122,903,23,33,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,long,L/5,0.15384615384615385,903,23,13,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,long,R,0.08695652173913043,903,23,23,teacher-fit
afdb,AF-A0A0Q7T987-F1,66,sparsa,single_seq,pair_network,,,,,,long,AUC,0.8483695652173914,903,23,903,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,all,L,0.25,4095,57,96,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,all,L/2,0.4166666666666667,4095,57,48,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,all,L/5,0.5263157894736842,4095,57,19,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,all,R,0.3508771929824561,4095,57,57,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9643952625496381,4095,57,4095,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,short,L,0.08333333333333333,525,8,96,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,short,L/2,0.125,525,8,48,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,short,L/5,0.2631578947368421,525,8,19,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,short,R,0.375,525,8,8,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9604690522243714,525,8,525,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,medium,L,0.09375,942,9,96,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.16666666666666666,942,9,48,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.2631578947368421,942,9,19,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,medium,R,0.2222222222222222,942,9,9,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.9807669405740146,942,9,942,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,long,L,0.23958333333333334,2628,40,96,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,long,L/2,0.3333333333333333,2628,40,48,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,long,L/5,0.47368421052631576,2628,40,19,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,long,R,0.4,2628,40,40,teacher-fit
afdb,AF-A0A0A2M4B3-F1,96,sparsa,single_seq,pair_network,,,,,,long,AUC,0.9604231066460587,2628,40,2628,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,all,L,0.4090909090909091,1830,57,66,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,all,L/2,0.6363636363636364,1830,57,33,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,all,L/5,0.6923076923076923,1830,57,13,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,all,R,0.43859649122807015,1830,57,57,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9251739048693363,1830,57,1830,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,short,L,0.25757575757575757,345,18,66,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,short,L/2,0.5151515151515151,345,18,33,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,short,L/5,0.8461538461538461,345,18,13,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,short,R,0.6666666666666666,345,18,18,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9796975874957525,345,18,345,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,medium,L,0.24242424242424243,582,26,66,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.3939393939393939,582,26,33,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.5384615384615384,582,26,13,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,medium,R,0.4230769230769231,582,26,26,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.897136137244051,582,26,582,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,long,L,0.12121212121212122,903,13,66,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,long,L/2,0.15151515151515152,903,13,33,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,long,L/5,0.15384615384615385,903,13,13,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,long,R,0.15384615384615385,903,13,13,teacher-fit
afdb,AF-A0A3D4RPK1-F1,66,sparsa,single_seq,pair_network,,,,,,long,AUC,0.9188418323249784,903,13,903,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,all,L,0.32972972972972975,16110,139,185,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,all,L/2,0.43478260869565216,16110,139,92,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,all,L/5,0.5675675675675675,16110,139,37,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,all,R,0.38848920863309355,16110,139,139,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9589431203769062,16110,139,16110,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,short,L,0.2,1059,37,185,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,short,L/2,0.358695652173913,1059,37,92,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,short,L/5,0.5945945945945946,1059,37,37,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,short,R,0.5945945945945946,1059,37,37,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9755646057015919,1059,37,1059,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,medium,L,0.1945945945945946,2010,49,185,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.31521739130434784,2010,49,92,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.40540540540540543,2010,49,37,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,medium,R,0.3469387755102041,2010,49,49,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.9528353921884918,2010,49,2010,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,long,L,0.08108108108108109,13041,53,185,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,long,L/2,0.08695652173913043,13041,53,92,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,long,L/5,0.10810810810810811,13041,53,37,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,long,R,0.11320754716981132,13041,53,53,teacher-fit
afdb,AF-A0A4Q5RUA1-F1,185,sparsa,single_seq,pair_network,,,,,,long,AUC,0.9283467758337158,13041,53,13041,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,all,L,0.15625,11935,135,160,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,all,L/2,0.2,11935,135,80,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,all,L/5,0.25,11935,135,32,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,all,R,0.15555555555555556,11935,135,135,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,all,AUC,0.8922677338355305,11935,135,11935,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,short,L,0.1,909,22,160,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,short,L/2,0.15,909,22,80,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,short,L/5,0.25,909,22,32,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,short,R,0.3181818181818182,909,22,22,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9010710259301015,909,22,909,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,medium,L,0.125,1710,35,160,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.125,1710,35,80,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.1875,1710,35,32,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,medium,R,0.17142857142857143,1710,35,35,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.8988315565031983,1710,35,1710,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,long,L,0.10625,9316,78,160,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,long,L/2,0.125,9316,78,80,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,long,L/5,0.09375,9316,78,32,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,long,R,0.1282051282051282,9316,78,78,teacher-fit
afdb,AF-A0A5C3Q4J1-F1,160,sparsa,single_seq,pair_network,,,,,,long,AUC,0.8739799656935401,9316,78,9316,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,all,L,0.16067864271457086,496506,928,1002,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,all,L/2,0.20359281437125748,496506,928,501,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,all,L/5,0.27,496506,928,200,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,all,R,0.16702586206896552,496506,928,928,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9341006995175678,496506,928,496506,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,short,L,0.09780439121756487,5961,122,1002,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,short,L/2,0.14770459081836326,5961,122,501,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,short,L/5,0.22,5961,122,200,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,short,R,0.2786885245901639,5961,122,122,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9171055845515879,5961,122,5961,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,medium,L,0.09780439121756487,11814,152,1002,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.14171656686626746,11814,152,501,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.215,11814,152,200,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,medium,R,0.21710526315789475,11814,152,152,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.908128570977263,11814,152,11814,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,long,L,0.08582834331337326,478731,654,1002,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,long,L/2,0.11177644710578842,478731,654,501,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,long,L/5,0.145,478731,654,200,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,long,R,0.09938837920489296,478731,654,654,teacher-fit
afdb,AF-A0A1G7EPD9-F1,1002,sparsa,single_seq,pair_network,,,,,,long,AUC,0.9188243088731519,478731,654,478731,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,all,L,0.14193548387096774,11175,73,155,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,all,L/2,0.19480519480519481,11175,73,77,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,all,L/5,0.3548387096774194,11175,73,31,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,all,R,0.2054794520547945,11175,73,73,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9118793849312601,11175,73,11175,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,short,L,0.1032258064516129,879,26,155,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,short,L/2,0.15584415584415584,879,26,77,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,short,L/5,0.12903225806451613,879,26,31,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,short,R,0.11538461538461539,879,26,26,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,short,AUC,0.8439444494544143,879,26,879,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,medium,L,0.14193548387096774,1650,33,155,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.2077922077922078,1650,33,77,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.3225806451612903,1650,33,31,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,medium,R,0.30303030303030304,1650,33,33,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.9100747737111373,1650,33,1650,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,long,L,0.0064516129032258064,8646,14,155,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,long,L/2,0.0,8646,14,77,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,long,L/5,0.0,8646,14,31,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,long,R,0.0,8646,14,14,teacher-fit
afdb,AF-A0A1M3CNG8-F1,155,sparsa,single_seq,pair_network,,,,,,long,AUC,0.891235270753343,8646,14,8646,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,all,L,0.17415730337078653,14878,107,178,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,all,L/2,0.30337078651685395,14878,107,89,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,all,L/5,0.5714285714285714,14878,107,35,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,all,R,0.2616822429906542,14878,107,107,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9269998614359913,14878,107,14878,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,short,L,0.06741573033707865,1017,16,178,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,short,L/2,0.10112359550561797,1017,16,89,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,short,L/5,0.22857142857142856,1017,16,35,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,short,R,0.5,1017,16,16,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,short,AUC,0.906968031968032,1017,16,1017,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,medium,L,0.07865168539325842,1926,28,178,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.12359550561797752,1926,28,89,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.22857142857142856,1926,28,35,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,medium,R,0.25,1926,28,28,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.9009860003010688,1926,28,1926,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,long,L,0.10674157303370786,11935,63,178,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,long,L/2,0.14606741573033707,11935,63,89,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,long,L/5,0.3142857142857143,11935,63,35,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,long,R,0.1746031746031746,11935,63,63,teacher-fit
afdb,AF-A0A4P9YWU6-F1,178,sparsa,single_seq,pair_network,,,,,,long,AUC,0.9274296196466008,11935,63,11935,teacher-fit
afdb,AF-A0A1M4V9Q9-F1,319,sparsa,single_seq,pair_network,,,,,,all,L,0.2476489028213166,49141,291,319,teacher-fit
afdb,AF-A0A1M4V9Q9-F1,319,sparsa,single_seq,pair_network,,,,,,all,L/2,0.33962264150943394,49141,291,159,teacher-fit
